DEPTH,CALI,RHOB,GR,NPHI,DT,SP,SDT
474.5736,8.3006,2.3771,90.8287,0.2478,92.6551,-667.8516,156.1707
474.726,8.3006,2.3647,94.9111,0.2561,92.3891,-667.625,155.1679
474.8784,8.3453,2.3382,87.8295,0.2706,92.3248,-666.4766,155.0407
475.0308,8.3677,2.3074,82.2343,0.2583,92.2855,-664.7946,155.899
475.1832,8.3453,2.2828,77.4539,0.2505,92.6858,-663.8672,157.2695
475.3356,8.323,2.2814,83.1875,0.2412,92.7227,-664.0156,158.48
475.488,8.3006,2.2985,87.1766,0.2444,92.4878,-664.7344,159.4649
475.6404,8.323,2.3108,89.5513,0.2557,91.7247,-665.4219,160.1717
475.7928,8.3565,2.329,89.3342,0.2667,91.8323,-665.6328,159.8454
475.9452,8.3565,2.3426,93.8621,0.2745,92.4735,-665.3906,158.0017
476.0976,8.3453,2.3611,100.7623,0.2643,92.6077,-664.7143,155.6009
476.25,8.3453,2.3395,96.5113,0.2652,93.158,-665.1172,154.3932
476.4024,8.3006,2.3075,85.5116,0.2653,92.4981,-666.2188,154.7716
476.5548,8.3006,2.276,73.0535,0.2534,91.3274,-666.4688,155.7482
476.7072,8.3006,2.2656,66.3724,0.2562,90.5631,-666.3828,156.3572
476.8596,8.3677,2.2742,66.1941,0.2581,90.2514,-665.4063,156.4709
477.012,8.3453,2.2847,64.5086,0.2597,90.3673,-664.4688,156.2779
477.1644,8.2782,2.2992,63.0331,0.2404,90.2637,-664.9464,155.8419
477.3168,8.2558,2.2983,65.5717,0.2341,89.7651,-665.8125,155.0629
477.4692,8.2558,2.3036,71.4154,0.2311,88.9703,-665.6172,153.9072
477.6216,8.3006,2.3112,76.6003,0.2466,88.4837,-665.5,152.6728
477.774,8.323,2.3215,74.3721,0.2296,88.649,-664.0781,151.7016
477.9264,8.3342,2.3164,70.5845,0.2183,88.9869,-662.9554,151.0316
478.0788,8.3006,2.3094,68.7185,0.2126,89.5241,-662.6797,150.5063
478.2312,8.2782,2.3081,66.9173,0.2235,89.1068,-662.5313,150.1841
478.3836,8.3006,2.314,62.2982,0.2265,87.9495,-661.9844,150.3105
478.536,8.323,2.316,56.1315,0.218,87.3411,-662.1094,150.9492
478.6884,8.3677,2.3101,51.2768,0.2186,86.886,-661.9453,151.5352
478.8408,8.3565,2.3108,50.2076,0.2218,86.55,-662.1719,151.4851
478.9932,8.323,2.318,55.4305,0.2206,86.1472,-663.4609,150.7653
479.1456,8.2558,2.3296,63.3836,0.2347,86.0198,-664.3203,149.8683
479.298,8.2558,2.3272,63.609,0.2373,85.7015,-664.7578,149.6372
479.4504,8.2894,2.314,68.018,0.2495,86.629,-664.9141,150.3937
479.6028,8.3453,2.2987,65.6871,0.2384,87.8005,-664.2344,151.897
479.7552,8.3453,2.2923,70.6794,0.2296,88.9606,-663.6964,153.6201
479.9076,8.3006,2.2975,69.1319,0.2365,88.9831,-664.2031,154.8526
480.06,8.2558,2.3038,74.3204,0.2343,89.2838,-664.1328,155.3214
480.2124,8.2558,2.3055,75.1447,0.2422,89.5481,-664.3125,155.0483
480.3648,8.3006,2.299,72.4652,0.241,89.7319,-663.6719,154.3864
480.5172,8.3342,2.2974,70.0365,0.2411,90.2013,-663.6071,153.7876
480.6696,8.3453,2.3041,62.097,0.2302,90.1984,-663.1172,153.4774
480.822,8.2782,2.2992,66.0701,0.2289,90.2478,-663.4844,153.4401
480.9744,8.2558,2.2921,64.8946,0.2423,89.5263,-663.9453,153.4628
481.1268,8.267,2.2909,65.4645,0.2434,88.7953,-663.6406,153.4223
481.2792,8.323,2.2976,60.3872,0.2437,88.5449,-663.8304,153.3215
481.4316,8.323,2.2976,64.5716,0.2318,89.0882,-664.0469,153.5254
481.584,8.3453,2.2888,68.5311,0.2262,90.0304,-663.3906,154.1931
481.7364,8.3006,2.2812,63.6898,0.2187,91.2404,-663.8438,155.0867
481.8888,8.2334,2.2811,59.9015,0.2146,91.2699,-663.9609,155.7029
482.0412,8.2558,2.2823,62.412,0.2131,90.6258,-664.1719,155.8745
482.1936,8.2558,2.2852,71.3107,0.2225,90.0631,-664.4107,155.9263
482.346,8.3118,2.2896,74.5443,0.2284,89.7332,-664.8203,156.0157
482.4984,8.323,2.2981,77.3017,0.2266,89.7162,-665.2109,155.7612
482.6508,8.3006,2.311,78.3761,0.217,90.1266,-665.9141,154.8918
482.8032,8.2558,2.3248,80.8081,0.2283,89.9166,-665.8203,155.0611
482.9556,8.2558,2.3203,78.4977,0.2317,90.569,-664.8906,154.0346
483.108,8.323,2.3009,71.9479,0.2327,90.7952,-663.7266,155.7195
483.2604,8.3453,2.2746,61.8348,0.2242,90.6198,-662.9219,158.4131
483.4128,8.323,2.2612,56.1996,0.2324,90.5814,-663.4063,161.2109
483.5652,8.323,2.2687,60.2284,0.234,90.8352,-663.1875,163.3991
483.7176,8.2782,2.2712,68.8592,0.2389,91.392,-662.7054,164.5518
483.87,8.3118,2.2835,75.4834,0.242,92.1581,-662.9141,164.6216
484.0224,8.3677,2.2865,78.0538,0.2444,92.4963,-664.1328,164.702
484.1748,8.3677,2.2934,74.578,0.2348,92.3419,-664.4821,166.4097
484.3272,8.3901,2.2879,75.2868,0.2427,91.8749,-665.1641,170.053
484.4796,8.3565,2.3188,90.505,0.2506,90.8595,-666.0469,173.5823
484.632,8.3453,2.3917,120.534,0.2454,90.0563,-667.4844,174.9372
484.7844,8.5691,2.4829,149.1161,0.2569,90.3058,-669.5313,174.1765
484.9368,8.6586,2.55,157.5207,0.2581,90.6481,-671.7344,172.8311
485.0892,8.7705,2.5715,160.0096,0.2689,90.5272,-674.0625,172.5913
485.2416,8.7929,2.5765,165.0874,0.2518,91.0267,-676.3984,173.4226
485.394,8.7705,2.5683,167.0429,0.2532,91.9704,-678.1797,174.4303
485.5464,8.7369,2.5668,161.5252,0.2472,92.5132,-679.4063,174.8965
485.6988,8.7481,2.5601,154.3051,0.2619,92.0006,-680.2578,172.435
485.8512,8.9047,2.5522,155.6103,0.2594,91.1588,-681.0625,171.8442
486.0036,9.039,2.5375,151.2601,0.2647,90.7133,-681.9063,171.7536
486.156,9.039,2.5368,152.5615,0.2636,91.1216,-682.6406,172.3573
486.3084,9.0614,2.5366,158.1175,0.2937,91.8959,-683.9531,174.1324
486.4608,8.9942,2.5549,158.5122,0.3013,92.2581,-685.0,177.5744
486.6132,9.0837,2.5459,153.8012,0.3005,93.4697,-685.4609,182.3641
486.7656,9.218,2.5211,145.6411,0.2894,95.0751,-685.6797,186.6369
486.918,8.7593,2.4787,155.202,0.2765,96.9112,-685.6875,187.8368
487.0704,8.7481,2.4595,164.7726,0.2972,98.4474,-685.5781,185.464
487.2228,8.681,2.4378,171.2799,0.2992,98.9348,-685.6172,180.5273
487.3752,8.7257,2.4104,165.6198,0.336,98.1591,-686.2344,175.7639
487.5276,8.6138,2.3828,154.7497,0.3293,95.9559,-687.2734,172.1015
487.68,8.6138,2.3943,143.7741,0.2927,92.6698,-686.9297,168.3792
487.8324,8.5915,2.4358,137.0613,0.2597,89.0552,-686.9922,163.6289
487.9848,8.5691,2.4967,131.3337,0.2487,86.2472,-687.0,158.2703
488.1372,8.5243,2.5426,128.9349,0.2564,84.4647,-686.9922,153.7304
488.2896,8.5803,2.5808,134.7534,0.2474,83.1404,-686.4063,150.9969
488.442,8.6138,2.5904,145.2402,0.2567,82.5212,-685.1406,149.8708
488.5944,8.6586,2.5945,148.3954,0.2553,82.6895,-684.3516,149.7765
488.7468,8.6586,2.5817,147.0837,0.2514,83.595,-685.3203,150.1352
488.8992,8.6362,2.57,144.6258,0.2289,84.669,-686.8359,150.3891
489.0516,8.681,2.574,148.5363,0.2151,85.3029,-687.8828,150.3504
489.204,8.7034,2.59,151.7987,0.2121,85.3469,-687.9107,149.8481
489.3564,8.6586,2.6146,159.3569,0.2113,84.5759,-687.3203,149.1075
489.5088,8.6138,2.6107,161.173,0.2079,84.996,-686.875,148.9234
489.6612,8.5915,2.585,154.3063,0.2003,86.5191,-685.9107,149.8752
489.8136,8.5467,2.5536,130.3959,0.2091,87.4392,-684.7422,151.6985
489.966,8.5132,2.5289,119.5582,0.2197,87.8434,-684.1797,153.9805
490.1184,8.5467,2.5268,114.7413,0.2171,87.5387,-684.0625,156.0611
490.2708,8.4796,2.5213,116.8657,0.2146,87.0303,-683.9844,157.7728
490.4232,8.4572,2.5184,104.4776,0.2158,87.0076,-683.6953,158.3695
490.5756,8.4796,2.5138,96.9698,0.2156,87.4036,-683.3906,157.1278
490.728,8.3901,2.5202,102.3055,0.2229,87.4336,-682.2969,154.4562
490.8804,8.502,2.5374,110.2954,0.2082,87.3735,-681.5078,152.0768
491.0328,8.5915,2.5421,112.8797,0.2093,87.4577,-680.5703,151.8395
491.1852,8.5243,2.5272,105.6465,0.2171,88.2362,-679.4688,153.4625
491.3376,8.4125,2.509,106.324,0.2336,89.0412,-677.9219,154.5391
491.49,8.267,2.4906,108.0594,0.2588,88.7912,-676.5234,152.17
491.6424,8.3006,2.4889,105.5708,0.2428,86.611,-675.2031,151.0542
491.7948,8.3453,2.4885,88.8603,0.2407,83.0383,-673.8516,147.7066
491.9472,8.3901,2.4971,70.7797,0.2212,78.6645,-672.4844,144.359
492.0996,8.3453,2.5124,59.337,0.1995,72.9255,-671.3304,137.6639
492.252,8.3006,2.5234,51.8272,0.1845,70.6051,-672.0764,124.8778
492.4044,8.2558,2.5557,49.0653,0.1693,70.8859,-671.3125,124.8778
492.5568,8.2558,2.5707,45.2642,0.1609,73.3123,-669.8047,127.7096
492.7092,8.2894,2.5369,50.4703,0.1727,81.8305,-667.8125,144.359
492.8616,8.2894,2.449,50.3266,0.2123,87.3084,-666.7031,149.3804
493.014,8.2894,2.3583,53.4378,0.2641,89.9246,-666.75,154.3397
493.1664,8.3006,2.3172,49.3757,0.2858,90.0535,-667.1875,158.0592
493.3188,8.2446,2.3042,50.5279,0.2874,91.7175,-667.2411,158.0592
493.4712,8.323,2.2922,48.6594,0.2555,92.6705,-666.625,157.461
493.6236,8.3901,2.2757,53.8322,0.2525,92.7768,-666.0781,159.2261
493.776,8.4125,2.2784,57.8318,0.2411,92.0252,-665.375,160.6945
493.9284,8.3901,2.2988,60.4036,0.2437,91.7013,-665.2109,160.0764
494.0808,8.323,2.3149,60.8936,0.2414,91.8405,-666.0547,159.1962
494.2332,8.2334,2.312,60.2063,0.2509,92.5931,-667.0078,158.8934
494.3856,8.3118,2.31,59.1379,0.2646,92.2579,-667.2344,158.9384
494.538,8.3677,2.3161,54.8361,0.2713,91.4821,-666.8594,158.7077
494.6904,8.3453,2.3139,51.7388,0.2585,91.2765,-666.3828,159.0155
494.8428,8.3453,2.3002,51.4523,0.2714,91.9354,-666.0781,160.2226
494.9952,8.3006,2.2907,59.7064,0.2741,92.3018,-666.5469,161.8737
495.1476,8.2782,2.3248,66.0626,0.2747,90.5671,-666.7969,161.8892
495.3,8.323,2.3703,71.913,0.25,88.0074,-667.0938,158.7422
495.4524,8.3453,2.4168,71.5388,0.2589,85.9518,-667.4609,153.4833
495.6048,8.3677,2.4201,67.2583,0.2556,85.8956,-668.125,149.3766
495.7572,8.3901,2.3989,61.0564,0.2812,86.7496,-668.9688,147.7371
495.9096,8.2894,2.378,56.1717,0.2731,85.6443,-669.6797,145.2718
496.062,8.2782,2.4004,54.3866,0.2555,81.8851,-669.5859,144.421
496.2144,8.267,2.46,56.7279,0.2084,78.7299,-669.4609,137.6019
496.3668,8.2558,2.5271,57.7529,0.1675,79.1682,-669.6719,135.7422
496.5192,8.323,2.5389,56.3833,0.1628,82.5418,-669.2734,136.982
496.6716,8.3901,2.4802,55.4066,0.188,87.1016,-668.9063,144.3848
496.824,8.4348,2.3933,55.0818,0.2445,89.8296,-668.5469,154.2323
496.9764,8.4908,2.3345,63.0216,0.2728,91.1292,-668.0234,158.9618
497.1288,8.5243,2.3356,61.0922,0.2636,91.1512,-668.1172,159.4091
497.2812,8.4908,2.3519,58.5053,0.237,91.2196,-668.3047,159.1203
497.4336,8.4796,2.3468,51.3631,0.2358,91.9882,-668.2344,160.8613
497.586,8.502,2.3199,51.2788,0.2444,92.6747,-668.6563,163.298
497.7384,8.323,2.2991,49.606,0.2458,92.4974,-669.3125,163.7721
497.8908,8.323,2.3073,49.2267,0.251,90.9564,-670.2578,161.1776
498.0432,8.3006,2.3385,51.3142,0.2388,89.0027,-671.1641,157.6062
498.1956,8.2782,2.3666,56.8502,0.225,87.4321,-672.1094,155.6007
498.348,8.2558,2.3782,61.2342,0.2185,85.5661,-672.7578,156.2565
498.5004,8.2894,2.3713,67.4766,0.2235,84.8263,-673.5,158.4652
498.6528,8.3677,2.3835,80.2735,0.229,85.1131,-674.3984,160.0638
498.8052,8.323,2.4276,108.3328,0.2142,86.1414,-675.2321,161.1656
498.9576,8.4796,2.4992,136.2046,0.2106,87.0208,-675.9375,161.7851
499.11,8.5467,2.5406,151.0394,0.2264,87.6626,-677.4297,162.8558
499.2624,8.6138,2.5503,159.1517,0.2333,88.6299,-679.6484,163.9314
499.4148,8.6362,2.545,159.0163,0.2342,89.537,-682.6719,164.4029
499.5672,8.5915,2.5471,161.369,0.219,89.8273,-685.0,164.1565
499.7196,8.5243,2.5503,153.3033,0.2201,89.2289,-685.9297,163.8423
499.872,8.5243,2.5434,153.7257,0.2362,88.3915,-685.8828,163.6505
500.0244,8.5243,2.5445,156.0363,0.2529,87.6948,-686.8047,162.9614
500.1768,8.5243,2.558,165.36,0.2765,87.1791,-686.6797,161.2479
500.3292,8.5915,2.5759,157.6518,0.2704,86.298,-686.7734,158.9312
500.4816,8.5467,2.5812,152.1855,0.2648,85.159,-687.1641,157.0402
500.634,8.5243,2.5756,145.1672,0.2403,84.4135,-687.5234,156.2511
500.7864,8.5691,2.564,150.8904,0.2331,84.2557,-687.9609,156.5474
500.9388,8.6586,2.5544,151.335,0.2272,84.1741,-688.4844,157.392
501.0912,8.681,2.5586,154.6479,0.2136,84.0305,-690.3672,158.238
501.2436,8.6138,2.565,155.187,0.2237,83.8092,-691.6328,158.8332
501.396,8.5691,2.5706,155.1455,0.2201,83.9546,-692.7031,159.3437
501.5484,8.5467,2.5608,145.0486,0.2322,84.659,-693.2578,160.3763
501.7008,8.5915,2.5628,143.4673,0.2346,85.8719,-693.2656,162.2271
501.8532,8.625,2.5704,151.6528,0.252,87.213,-693.6406,164.4546
502.0056,8.6586,2.5692,157.8618,0.2545,88.3372,-693.6953,165.927
502.158,8.7257,2.5653,155.7211,0.2547,89.0586,-693.5469,166.274
502.3104,8.7034,2.558,146.6212,0.2475,89.6503,-693.4141,165.3479
502.4628,8.7145,2.565,142.0497,0.2531,89.6364,-693.1797,163.791
502.6152,8.7705,2.5669,146.4245,0.2546,89.1009,-692.6328,162.2302
502.7676,8.7705,2.5615,147.6927,0.2599,88.3844,-692.1094,161.281
502.92,8.7929,2.5608,150.1293,0.26,88.0088,-691.3594,160.9883
503.0724,8.7929,2.5549,149.8981,0.2243,87.9146,-690.5156,161.3469
503.2248,8.7705,2.5593,152.6912,0.2192,87.3671,-690.3594,162.2593
503.3772,8.7929,2.5576,153.261,0.2057,87.5167,-690.4219,163.4736
503.5296,8.8152,2.5614,155.0483,0.2259,88.6878,-690.7813,164.8205
503.682,8.8824,2.5719,155.0106,0.2321,88.9942,-690.6429,166.1776
503.8344,8.86,2.5846,162.8192,0.2608,89.4969,-690.2969,167.4096
503.9868,8.8935,2.5961,161.3242,0.2692,89.5809,-690.118,168.3829
504.1392,8.9047,2.5878,166.948,0.2705,89.6531,-689.7857,168.7394
504.2916,8.86,2.583,162.2393,0.2763,89.6947,-690.5625,168.3139
504.444,8.9271,2.5727,170.8642,0.2704,89.6793,-691.0,167.5064
504.5964,8.9942,2.5652,168.7936,0.2539,89.2248,-690.1797,166.7544
504.7488,9.1061,2.5536,167.7454,0.2547,89.7767,-690.8594,166.5439
504.9012,9.1061,2.5534,167.5329,0.2654,89.8254,-690.5417,166.6387
505.0536,9.0614,2.5543,162.4681,0.2747,89.481,-690.7232,166.6108
505.206,9.1061,2.5551,163.7631,0.2589,89.2022,-690.9141,166.6284
505.3584,9.1733,2.5562,151.1929,0.2578,88.7994,-690.4297,166.8504
505.5108,9.2628,2.5646,152.6975,0.2518,88.3406,-689.9922,167.4448
505.6632,9.2963,2.5659,160.4715,0.2549,88.0103,-689.4531,168.0338
505.8156,9.3299,2.5603,168.9748,0.2517,88.3661,-689.2656,168.4399
505.968,9.3299,2.5553,171.5776,0.2571,88.5233,-688.9375,168.5826
506.1204,9.4418,2.5618,159.85,0.2568,88.7407,-688.5547,168.3184
506.2728,8.9942,2.5806,162.9741,0.256,88.5389,-688.0547,167.821
506.4252,8.9495,2.5949,165.334,0.2746,88.3871,-688.0391,167.2609
506.5776,8.8376,2.5938,172.0973,0.2644,88.8149,-688.375,167.0204
506.73,8.7929,2.5841,167.0245,0.2744,89.6662,-689.0859,167.2694
506.8824,8.8376,2.573,170.09,0.2582,90.1369,-690.9609,167.7696
507.0348,8.8264,2.5719,171.1514,0.261,90.4678,-692.1953,168.1214
507.1872,8.7705,2.5702,174.2157,0.2563,90.2078,-693.1563,168.1329
507.3396,8.7034,2.5589,171.8988,0.2539,89.4157,-693.9297,167.7953
507.492,8.6362,2.5602,168.3265,0.2692,89.3946,-694.3828,167.2291
507.6444,8.5915,2.5625,164.1626,0.2658,90.1004,-694.1328,166.5785
507.7968,8.6138,2.5771,158.0529,0.2701,90.1242,-694.0547,166.0186
507.9492,8.5915,2.5696,160.5577,0.2512,90.0968,-694.5313,165.7189
508.1016,8.5691,2.5615,159.3107,0.2388,89.7518,-695.0078,165.7127
508.254,8.5243,2.5595,161.8161,0.2349,89.3345,-695.0703,165.7167
508.4064,8.502,2.5715,160.8652,0.245,89.147,-694.6875,165.442
508.5588,8.4908,2.5736,159.7122,0.2895,89.1942,-694.4141,164.7351
508.7112,8.4796,2.571,155.653,0.2865,89.2603,-694.0469,163.8319
508.8636,8.5579,2.5638,158.5571,0.2895,89.1153,-693.9531,163.2278
509.016,8.625,2.561,162.0861,0.2624,88.8619,-693.3672,163.1227
509.1684,8.625,2.5541,160.8842,0.2729,88.461,-692.2656,163.1494
509.3208,8.5915,2.5476,160.5941,0.2707,88.0196,-691.2109,162.2671
509.4732,8.5467,2.5558,155.8128,0.2715,87.4503,-690.625,159.7482
509.6256,8.4572,2.5775,161.372,0.2653,86.4464,-690.6563,155.4709
509.778,8.4796,2.5888,156.3073,0.2656,85.1609,-690.0156,150.912
509.9304,8.4348,2.5973,154.4916,0.2502,83.8806,-689.0625,147.3641
510.0828,8.4348,2.5861,142.7196,0.2272,83.125,-687.5078,145.6719
510.2352,8.446,2.5814,138.604,0.2194,82.6181,-686.7031,144.7172
510.3876,8.4013,2.5634,135.16,0.2102,82.3518,-687.5703,144.8201
510.54,8.4013,2.551,141.1192,0.2098,82.3264,-688.2656,146.0126
510.6924,8.4013,2.5435,141.7806,0.2107,82.8367,-688.0859,147.9132
510.8448,8.4348,2.5405,148.394,0.2053,83.7436,-687.3203,149.8955
510.9972,8.4348,2.5475,152.5502,0.2133,84.2327,-686.625,151.3361
511.1496,8.4348,2.5583,150.7412,0.2166,84.1796,-686.6172,151.8701
511.302,8.4125,2.5783,148.1779,0.2387,83.8434,-687.4844,151.5109
511.4544,8.3901,2.5886,146.1814,0.2215,83.6514,-688.1797,150.4887
511.6068,8.4125,2.5821,151.399,0.2162,83.4968,-688.0156,149.3521
511.7592,8.4572,2.5568,147.0083,0.2116,83.2385,-686.8984,148.886
511.9116,8.4348,2.5323,142.0928,0.2122,83.0061,-686.3125,149.2323
512.064,8.3901,2.529,132.3568,0.2131,83.0492,-686.3125,149.8118
512.2164,8.323,2.547,131.9399,0.2286,83.288,-687.4375,149.939
512.3688,8.3342,2.5636,136.7504,0.2455,83.5729,-687.8984,149.4168
512.5212,8.3565,2.5664,144.8196,0.2403,83.7458,-686.7813,148.7142
512.6736,8.3789,2.5518,155.2487,0.2323,83.8875,-685.3828,148.6308
512.826,8.3901,2.5247,157.815,0.2263,84.0209,-684.8516,149.1924
512.9784,8.3901,2.4962,153.6087,0.2112,84.1443,-683.5313,149.7788
513.1308,8.3453,2.4883,140.575,0.2132,84.2601,-687.7656,149.845
513.2832,8.3453,2.5074,133.1765,0.2159,84.4514,-688.3594,149.5928
513.4356,8.3901,2.5238,135.6178,0.2282,84.6912,-687.7188,149.7158
513.588,8.3677,2.5252,143.7345,0.219,84.9233,-686.4063,150.6297
513.7404,8.3677,2.524,157.0561,0.2254,85.1,-684.7656,151.8006
513.8928,8.3677,2.5285,167.2752,0.2225,85.1282,-684.1953,152.4921
514.0452,8.323,2.5364,166.7486,0.2346,85.2434,-684.7422,152.7654
514.1976,8.323,2.5434,158.847,0.2318,85.3017,-684.7031,152.5573
514.35,8.3453,2.5375,146.8663,0.2328,85.448,-684.9688,152.1909
514.5024,8.3453,2.5233,144.6653,0.2251,85.3528,-685.2578,152.0444
514.6548,8.3677,2.5126,140.6905,0.221,85.1411,-685.2422,151.1193
514.8072,8.3789,2.511,150.0153,0.2171,84.9644,-685.6172,149.3637
514.9596,8.3342,2.5189,154.4185,0.229,84.6655,-686.5,147.5613
515.112,8.3453,2.5237,155.8338,0.2209,84.5302,-686.8359,146.005
515.2644,8.3565,2.5181,143.9452,0.2302,84.1756,-687.3281,145.0135
515.4168,8.3677,2.5083,135.3836,0.2063,83.9788,-688.2734,144.6469
515.5692,8.3677,2.4996,137.7817,0.2015,83.8876,-688.5078,144.9279
515.7216,8.3901,2.512,142.7545,0.1938,83.8273,-689.4219,145.9402
515.874,8.323,2.5167,149.683,0.1969,84.1251,-689.7656,147.4549
516.0264,8.3006,2.5109,147.5084,0.1954,84.3432,-689.7813,149.2579
516.1788,8.3453,2.499,154.5391,0.2059,84.6589,-689.4453,150.3107
516.3312,8.3677,2.5189,155.2533,0.2184,84.5314,-688.4609,150.366
516.4836,8.3453,2.5523,149.9764,0.2283,84.0548,-688.1875,149.4056
516.636,8.3677,2.5803,136.0101,0.2409,83.6642,-689.7734,147.9168
516.7884,8.3006,2.5885,133.9898,0.2328,83.5381,-691.9453,146.5502
516.9408,8.3006,2.569,139.0685,0.238,84.0489,-692.2813,145.5962
517.0932,8.323,2.5387,155.6921,0.2254,84.3231,-691.9766,144.8718
517.2456,8.3789,2.5208,155.7659,0.2162,84.5115,-691.2578,144.964
517.398,8.4125,2.5108,150.034,0.1998,84.5922,-691.0156,145.2109
517.5504,8.3677,2.5227,134.7714,0.1943,84.5559,-691.9297,145.6433
517.7028,8.3006,2.5211,128.2359,0.1994,84.3846,-692.4219,145.782
517.8552,8.3006,2.5302,130.0049,0.196,84.1312,-691.7344,145.9137
518.0076,8.3453,2.5263,132.3499,0.1974,84.0454,-691.1563,146.3876
518.16,8.3677,2.5323,132.7576,0.2029,84.3199,-690.5625,147.5532
518.3124,8.3901,2.5386,130.1462,0.2053,84.7628,-691.2188,150.179
518.4648,8.3453,2.574,127.8404,0.2092,85.3286,-692.7813,154.4527
518.6172,8.323,2.5882,142.8862,0.2049,86.4484,-693.4141,159.5875
518.7696,8.3006,2.5879,156.5704,0.2172,87.4545,-693.2188,163.8556
518.922,8.3677,2.5647,168.8431,0.2383,88.552,-693.1172,164.6511
519.0744,8.3677,2.5581,168.9757,0.2547,89.4306,-692.7109,160.4955
519.2268,8.4125,2.5678,163.3145,0.2627,89.9715,-692.2109,155.5245
519.3792,8.3789,2.5592,148.4799,0.2504,89.6709,-691.2344,152.4149
519.5316,8.3006,2.523,125.6763,0.2523,88.5648,-689.7656,150.8348
519.684,8.3342,2.4646,104.9241,0.2456,87.096,-688.6875,150.0204
519.8364,8.323,2.4466,101.8632,0.2533,85.7712,-688.0,149.2644
519.9888,8.323,2.4769,104.1331,0.2255,85.2063,-687.6172,146.7652
520.1412,8.3901,2.517,111.3937,0.2182,84.0043,-687.4219,142.2403
520.2936,8.3789,2.5437,104.3886,0.1905,81.7365,-688.3359,136.629
520.446,8.3006,2.5459,98.9105,0.1913,79.2171,-688.4609,132.7351
520.5984,8.3342,2.5557,89.6085,0.1707,78.8744,-688.2321,132.9905
520.7508,8.323,2.5455,84.7708,0.1745,81.8886,-687.9063,137.7751
520.9032,8.3677,2.4991,76.3698,0.1735,85.335,-687.7813,143.3922
521.0556,8.3677,2.4467,74.9934,0.1926,85.5806,-688.2578,145.6537
521.208,8.3342,2.4186,79.1791,0.1985,82.1546,-689.3047,143.006
521.3604,8.3006,2.4744,84.1881,0.1979,78.2546,-689.9141,137.975
521.5128,8.3006,2.5585,94.7913,0.1844,76.4307,-690.8828,134.4805
521.6652,8.3453,2.6351,102.2924,0.1755,76.5437,-691.6016,134.5233
521.8176,8.3677,2.6267,116.5192,0.1794,77.8102,-691.5938,136.2946
521.97,8.4348,2.5953,120.6027,0.1938,79.3086,-691.7344,137.2414
522.1224,8.3677,2.5655,117.0086,0.196,81.2829,-692.2578,140.0944
522.2748,8.3453,2.56,111.7898,0.1941,83.5538,-693.3828,144.1945
522.4272,8.3677,2.543,111.8075,0.1931,84.8031,-695.3906,148.3964
522.5796,8.4572,2.5178,112.3457,0.2054,85.4758,-696.6719,154.0143
522.732,8.502,2.5072,113.4532,0.2127,86.1519,-697.6797,159.6322
522.8844,8.4908,2.5317,115.4995,0.2151,88.448,-699.1484,168.0591
523.0368,8.4572,2.5623,130.13,0.2292,91.0385,-700.5781,175.0815
523.1892,8.4013,2.5996,144.5667,0.2616,92.9339,-702.1797,180.6994
523.3416,8.3789,2.6133,157.9927,0.2964,94.2365,-703.1641,186.3173
523.494,8.4013,2.6185,170.2888,0.3012,94.9026,-703.7344,189.1263
523.6464,8.4125,2.6074,187.5569,0.3239,95.7466,-704.1016,193.3397
523.7988,8.4572,2.5963,200.2511,0.335,96.2086,-704.5313,194.7442
523.9512,8.4348,2.5972,202.1979,0.3422,95.815,-704.9766,194.7442
524.1036,8.7034,2.5993,184.12,0.3281,94.589,-705.1071,193.3397
524.256,8.4125,2.6053,168.6771,0.3325,93.2287,-705.0234,187.7218
524.4084,8.4348,2.5933,169.3643,0.347,92.5549,-704.7344,183.5084
524.5608,8.4572,2.5941,182.4575,0.3353,92.5524,-704.2031,183.5084
524.7132,8.4572,2.5963,189.0097,0.3518,93.581,-703.4844,186.3173
524.8656,8.4236,2.6029,193.861,0.3434,95.3816,-703.7344,191.9353
525.018,8.4572,2.5918,196.0463,0.3603,96.5252,-703.9922,194.7442
525.1704,8.4572,2.5676,201.1875,0.3334,95.9833,-704.0078,191.9353
525.3228,8.3901,2.5593,196.5788,0.3277,94.0117,-703.6406,184.9129
525.4752,8.3901,2.5735,179.1734,0.3135,93.5893,-703.3594,182.1039
525.6276,8.3453,2.5993,172.3246,0.3617,95.1725,-703.8516,183.5084
525.78,8.3677,2.6224,175.0784,0.3555,98.9276,-704.2344,191.9236
525.9324,8.3453,2.6171,194.5121,0.3778,101.1602,-704.5547,198.4937
526.0848,8.3677,2.6168,207.5086,0.3746,101.0554,-705.0078,200.7269
526.2372,8.3901,2.6059,213.2432,0.3713,99.0975,-705.2422,196.8077
526.3896,8.4348,2.6069,203.6069,0.3564,96.7614,-705.1328,193.1663
526.542,8.4348,2.5909,193.4367,0.3281,95.3837,-706.0078,186.7938
526.6944,8.4125,2.5818,181.2064,0.3241,94.7377,-706.7578,184.9731
526.8468,8.3901,2.5813,182.1127,0.2999,94.423,-706.75,184.0628
526.9992,8.3901,2.5836,189.129,0.2889,93.9647,-706.6563,184.0628
527.1516,8.3901,2.5904,192.392,0.2865,93.3845,-706.1953,182.2421
527.304,8.3901,2.5942,195.0902,0.3198,92.9044,-706.2656,181.3317
527.4564,8.3453,2.6017,191.3786,0.3076,92.8884,-706.5859,180.4214
