DEPTH,CALI,CHKS:1,CHKS:2,RHOB,GR,DT,RES,SP
536.7352,9.4295,,,2.4005,171.3476,112.6597,1.9851,19.1285
536.8876,9.4126,,,2.5916,186.41,109.7598,2.2866,18.9949
537.04,9.3567,,,2.6247,190.5777,104.8887,2.5274,18.835
537.1924,9.3294,,,2.6279,190.2714,102.1907,2.6596,18.6663
537.3448,9.3498,,,2.6327,194.6251,102.6262,2.7334,18.5322
537.4972,9.3811,,,2.627,203.3354,103.6991,2.7865,18.3552
537.6496,9.4468,,,2.6094,205.7987,103.5121,2.8209,18.1372
537.802,9.6061,,,2.5624,197.6181,103.3548,2.7756,18.0107
537.9544,9.5572,,,2.4995,186.6195,104.8124,2.6231,18.0204
538.1068,9.3877,,,2.5093,185.3706,107.4196,2.4882,18.1242
538.2592,9.3576,,,2.5273,196.1897,108.9683,2.5407,18.1107
538.4116,9.3328,,,2.5912,203.997,108.1398,2.7355,18.0107
538.564,9.3574,,,2.6534,197.8696,105.808,2.8071,17.8217
538.7164,9.3685,,,2.6059,188.2691,103.9878,2.64,17.6956
538.8688,9.3184,,,2.5924,185.034,104.0193,2.4883,17.5154
539.0212,9.3188,,,2.5905,187.6138,104.5332,2.5987,17.4282
539.1736,9.3997,,,2.616,191.647,103.9518,2.9972,17.3638
539.4784,9.3485,,,2.6216,191.0881,102.1393,3.3644,17.2142
539.6308,9.3535,,,2.6277,188.5542,101.809,3.374,17.0413
539.7832,9.3278,,,2.6203,187.5841,101.1254,3.5177,16.8757
539.9356,9.333,,,2.6145,182.7996,99.6526,3.7583,16.7354
540.088,9.438,,,2.6105,174.1108,97.8636,3.9514,16.5896
540.2404,9.5193,,,2.61,169.3549,96.8874,3.922,16.5569
540.3928,9.5689,,,2.58,169.9443,98.0026,3.6167,16.54
540.5452,9.4013,,,2.5598,170.3038,100.7729,3.2286,16.5106
540.6976,9.2763,,,2.5563,172.5618,103.5445,2.9653,16.4613
540.85,9.313,,,2.5974,183.3196,105.308,2.8986,16.475
541.0024,9.3106,,,2.6579,200.3955,105.3507,2.9551,16.4916
541.1548,9.3104,,,2.638,211.649,103.1539,3.0639,16.5819
541.3072,9.3596,,,2.606,210.712,100.1287,3.2966,16.6881
541.4596,9.3667,,,2.5998,200.7419,98.1512,3.734,16.6792
541.612,9.3332,,,2.5983,189.8788,97.3119,4.2618,16.6342
541.7644,9.2925,,,2.5994,183.4787,97.0019,4.6799,16.6384
541.9168,9.2841,,,2.6015,183.3062,97.1909,4.8748,16.6605
542.0692,9.2831,,,2.6133,186.6047,97.8,4.8225,16.7332
542.2216,9.2982,,,2.61,189.9935,98.5101,4.6936,16.7924
542.374,9.3623,,,2.6087,189.088,98.8654,4.6392,16.8736
542.5264,9.3602,,,2.6064,187.7746,98.7559,4.6881,16.8862
542.6788,9.3428,,,2.6087,190.9395,98.3343,4.7678,16.8036
542.8312,9.3403,,,2.6075,195.0207,98.0231,4.7563,16.6822
542.9836,9.3183,,,2.6111,197.2138,98.2862,4.6195,16.5586
543.136,9.314,,,2.6145,198.3463,99.0812,4.4259,16.5453
543.2884,9.3281,,,2.6198,199.0761,99.8152,4.1928,16.4394
543.4408,9.3519,,,2.6166,195.803,100.0734,3.9461,16.4158
543.5932,9.3676,,,2.6316,188.5667,100.784,3.6786,16.3933
543.7456,9.3911,,,2.6211,183.7499,102.6303,3.357,16.389
543.898,9.4114,,,2.6018,184.6519,104.7033,3.0309,16.3418
544.0504,9.3779,,,2.6027,190.0129,105.5936,2.8028,16.3366
544.2028,9.3265,,,2.6174,199.0657,105.4637,2.6583,16.3526
544.3552,9.2695,,,2.6342,204.4407,104.904,2.5363,16.3927
544.5076,9.3333,,,2.575,190.6208,103.7411,2.4782,16.3516
544.66,9.3445,,,2.5375,163.325,103.0223,2.5288,16.243
544.8124,9.3263,,,2.5329,149.6391,103.0082,2.6134,16.1692
544.9648,9.3659,,,2.5702,165.1432,103.2362,2.6511,16.1107
545.1172,9.3402,,,2.6031,187.445,103.4339,2.6609,16.039
545.2696,9.3073,,,2.5986,196.6541,103.5505,2.6702,16.0533
545.422,9.3398,,,2.6133,197.1312,103.7499,2.6551,16.0275
545.5744,9.3445,,,2.6115,200.3643,104.4758,2.5811,15.8871
545.7268,9.3527,,,2.621,207.6973,105.4545,2.4848,15.5917
545.8792,9.3636,,,2.6469,220.3062,105.7528,2.4528,15.4236
546.0316,9.3796,,,2.6741,230.1291,105.3764,2.5254,15.3285
546.184,9.3614,,,2.639,223.5224,104.572,2.6813,15.3533
546.3364,9.345,,,2.6234,208.4188,103.8223,2.8317,15.2983
546.4888,9.3682,,,2.616,193.8775,102.9224,2.9393,15.2801
546.5,,393.0,396.36,,,,,
546.6412,9.4409,,,2.6219,181.0014,101.807,2.9888,15.3005
546.7936,9.6135,,,2.6146,175.3925,101.6209,2.9417,15.4112
546.946,9.6844,,,2.5968,180.7583,102.9765,2.8575,15.4249
547.0984,9.6621,,,2.584,187.3698,105.1882,2.8171,15.3885
547.2508,9.6857,,,2.5862,189.6885,106.7373,2.8072,15.3297
547.4032,9.9469,,,2.5867,189.3793,107.3364,2.7651,15.2009
547.5556,10.2796,,,2.5943,195.3734,107.8775,2.6375,15.0694
547.708,10.5529,,,2.5691,224.454,108.4835,2.3965,15.0
547.8604,10.9057,,,2.5317,267.2383,108.8431,2.1165,15.0985
548.0128,11.0859,,,2.4633,281.7048,108.7905,1.9445,15.1668
548.1652,10.9895,,,2.441,253.518,108.1283,1.9759,14.8858
548.3176,11.1764,,,2.4385,216.4303,107.7249,2.1295,14.3365
548.47,11.3344,,,2.376,188.543,108.9689,2.2448,14.1847
548.6224,11.0903,,,2.3155,169.7763,110.51,2.2567,14.3755
548.7748,10.5911,,,2.2728,170.6488,111.1551,2.2488,14.0207
548.9272,10.3607,,,2.2224,189.7853,111.7413,2.3119,13.4316
549.0796,10.4538,,,2.2474,212.0139,111.9188,2.4352,12.9436
549.232,10.273,,,2.272,217.0313,111.081,2.5342,12.97
549.3844,10.0179,,,2.3068,206.108,110.174,2.5618,13.2074
549.5368,9.6867,,,2.3137,199.7982,110.1967,2.5378,13.3247
549.6892,9.5369,,,2.3785,206.6964,110.5477,2.4813,13.1744
549.8416,9.6232,,,2.4184,216.6405,111.2227,2.4012,13.0234
549.994,9.5794,,,2.4339,226.2395,111.8069,2.3116,12.9078
550.1464,9.5147,,,2.4271,234.5462,112.0131,2.2663,12.6529
550.2988,9.5998,,,2.4498,230.797,112.9886,2.2649,12.4505
550.4512,9.7338,,,2.4475,212.4879,114.4116,2.246,12.4219
550.6036,10.0632,,,2.2444,192.1442,114.7004,2.2046,12.4667
550.756,10.5338,,,2.0884,177.773,114.2068,2.1585,12.3347
550.9084,10.8417,,,2.0524,166.2372,113.9792,2.1138,12.2933
551.0608,10.9666,,,2.0141,160.4802,114.2917,2.0772,12.3795
551.2132,10.9243,,,2.0606,157.773,114.413,2.0391,12.2373
551.3656,10.8177,,,2.174,152.7641,113.6944,1.991,12.0529
551.518,10.8519,,,2.2323,149.8784,113.2419,1.939,11.9761
551.6704,11.137,,,2.2838,151.4939,113.6817,1.8779,11.8242
551.8228,11.549,,,2.3005,151.5462,113.9676,1.8222,11.5069
551.9752,11.8452,,,2.2599,148.3755,113.9194,1.8013,11.4162
552.1276,12.3518,,,2.1914,145.8495,113.6221,1.7972,11.1778
552.28,12.3173,,,2.0948,145.134,112.7687,1.7925,11.3173
552.4324,11.5349,,,2.0171,146.3332,112.1407,1.7824,11.4662
552.5848,10.8114,,,1.9872,148.771,112.334,1.7724,11.4201
552.7372,10.9103,,,1.951,150.2784,112.5287,1.7705,11.3769
552.8896,11.4497,,,1.9723,148.2838,112.0461,1.767,11.3196
553.042,11.407,,,1.9833,145.8968,110.9352,1.7735,11.2653
553.1944,11.2874,,,2.0078,149.8216,110.5997,1.8422,10.9712
553.3468,11.7459,,,2.1068,156.3865,111.7571,1.9831,10.7759
553.4992,12.1348,,,2.1908,155.8325,112.4307,2.1081,10.6243
553.6516,12.0362,,,2.2015,145.8128,112.6577,2.0651,10.7387
553.804,11.9261,,,2.1809,132.9172,114.2547,1.8656,10.6905
553.9564,12.2573,,,2.1732,122.9241,116.3912,1.6927,10.6242
554.1088,12.7743,,,2.1433,120.7847,117.1488,1.6522,10.6724
554.2612,12.88,,,2.1578,129.7038,116.2443,1.7287,10.7602
554.4136,12.5011,,,2.1619,141.5431,114.2943,1.826,10.8601
554.566,11.8777,,,2.1649,145.0717,112.7518,1.8605,10.7872
554.7184,11.2173,,,2.1445,145.2424,112.9865,1.8398,10.5968
554.8708,10.9375,,,2.0979,148.3353,113.9584,1.8041,10.5211
555.0232,10.6809,,,2.0978,153.0924,114.128,1.7686,10.343
555.1756,10.4234,,,2.1452,154.4268,114.3297,1.7293,10.3293
555.328,10.4293,,,2.1909,151.2789,115.8868,1.6931,10.2147
555.4804,10.6256,,,2.2048,141.4812,118.1388,1.6692,10.2489
555.6328,10.7957,,,2.1993,130.0127,119.5047,1.6511,10.2096
555.7852,10.9089,,,2.1337,118.3167,119.0122,1.6214,10.0225
555.9376,10.9552,,,2.1109,104.4378,117.1505,1.584,9.8392
556.09,10.5204,,,2.1504,94.8331,115.6469,1.574,9.777
556.2424,10.6399,,,2.1557,97.14,116.0649,1.6199,9.6974
556.3948,11.5744,,,2.1652,108.4277,118.195,1.7075,9.6161
556.5472,11.4834,,,2.1985,123.1494,119.1661,1.7861,9.4933
556.6996,10.1614,,,2.2936,141.7451,118.4099,1.8503,9.4436
556.852,9.4945,,,2.3719,162.5694,117.029,1.9087,9.3764
557.0044,9.4644,,,2.5224,182.4679,114.9193,1.9353,9.3878
557.1568,9.4648,,,2.6212,198.7289,112.3775,1.9122,9.446
557.3092,9.4819,,,2.5425,206.9113,111.1825,1.8582,9.4453
557.4616,9.4597,,,2.5371,204.5334,111.4422,1.7835,9.4121
557.614,9.4223,,,2.524,191.9041,112.0962,1.6951,9.3629
557.7664,9.4858,,,2.4585,167.3181,113.1141,1.5925,9.248
557.9188,9.5424,,,2.4347,142.6955,114.2203,1.4946,9.1808
558.0712,9.5347,,,2.4221,132.0473,115.5665,1.4697,9.1082
558.2236,9.5234,,,2.4188,133.6358,117.5606,1.5364,8.9289
558.376,9.5249,,,2.4046,144.0924,119.2632,1.6434,8.9091
558.5284,9.544,,,2.3888,154.5383,119.6509,1.7018,8.9051
558.6808,9.5613,,,2.3195,161.4652,118.6098,1.7451,8.8079
558.8332,9.6278,,,2.3029,164.7153,117.5478,1.8344,8.694
558.9856,9.6358,,,2.3713,165.5995,116.465,1.967,8.5742
559.138,9.5549,,,2.375,164.0858,115.5802,2.1197,8.5098
559.2904,9.5237,,,2.4021,160.8102,115.6638,2.2664,8.4736
559.4428,9.4447,,,2.4566,158.8906,115.1314,2.3709,8.445
559.5952,9.4137,,,2.4634,163.3086,112.9546,2.4408,8.3833
559.7476,9.4474,,,2.5163,170.596,110.7557,2.5018,8.2955
559.9,9.3621,,,2.6048,176.8533,109.8102,2.5627,8.19
560.0524,9.339,,,2.6022,188.0256,109.8092,2.6132,8.1139
560.2048,9.3815,,,2.6189,204.7899,110.04,2.6319,8.0746
560.3572,9.4394,,,2.6277,215.6137,109.6028,2.6253,8.0914
560.5096,9.4427,,,2.5961,211.1602,108.1511,2.6218,7.9718
560.662,9.357,,,2.5664,199.6998,106.953,2.635,7.8645
560.8144,9.3442,,,2.5569,197.1486,107.0338,2.6543,7.7731
560.9668,9.3734,,,2.5834,209.8051,107.3011,2.656,7.7677
561.1192,9.3743,,,2.6024,227.6306,106.3976,2.6244,7.6694
561.2716,9.324,,,2.5532,242.0333,105.8865,2.5285,7.5333
561.5,,402.56,405.94,,,,,
561.5764,9.2571,,,2.4727,261.1321,110.8161,2.2699,7.7641
561.7288,9.3368,,,2.4509,273.2145,113.0677,2.2895,7.841
561.8812,9.3442,,,2.5028,285.8203,113.5571,2.4504,7.8742
562.0336,9.3507,,,2.5552,279.7401,112.69,2.5964,7.8533
562.186,9.3513,,,2.571,246.6051,111.693,2.5898,7.8289
562.3384,9.4076,,,2.5791,211.8006,111.2221,2.5144,7.8827
562.4908,9.5145,,,2.5715,194.5137,111.3484,2.4704,7.8824
562.6432,9.4888,,,2.5615,189.5601,111.9627,2.453,7.8382
562.7956,9.487,,,2.5573,189.8177,112.5415,2.4342,7.6918
562.948,9.5603,,,2.5606,194.2904,113.0835,2.4167,7.5975
563.1004,9.6225,,,2.5236,196.9478,114.3082,2.4085,7.5466
563.2528,9.7921,,,2.467,193.1769,115.2554,2.4021,7.583
563.4052,9.9649,,,2.4125,182.4987,114.505,2.3731,7.5787
563.5576,10.4598,,,2.2513,172.5735,112.7101,2.2824,7.5089
563.71,10.8853,,,2.0658,163.3647,112.1301,2.1139,7.3887
563.8624,10.2835,,,2.0375,146.6278,112.72,1.9276,7.2351
564.0148,9.5212,,,2.0441,125.8394,112.9249,1.8333,7.0462
564.1672,9.475,,,2.106,116.7186,112.0105,1.924,6.9736
564.3196,9.6671,,,2.1794,121.9019,110.3454,2.1234,6.9089
564.472,10.1046,,,2.1518,132.3167,109.7348,2.251,6.9063
564.7768,10.3327,,,2.1077,155.5527,115.004,2.0301,6.8321
564.9292,10.6048,,,2.1253,173.2749,118.0514,1.923,6.747
565.0816,10.2993,,,2.2464,190.9341,118.7325,1.8883,6.7646
565.234,9.5276,,,2.354,202.9621,116.8752,1.891,6.7188
565.3864,9.2968,,,2.3726,206.6931,114.6317,1.9096,6.6739
565.5388,9.415,,,2.4406,206.6369,114.2253,1.8966,6.6361
565.6912,9.4294,,,2.4817,204.7039,115.0029,1.8666,6.6665
565.8436,9.3912,,,2.4962,197.0974,115.1006,1.8751,6.6701
565.996,9.4384,,,2.5244,181.7542,114.1131,1.9136,6.4894
566.1484,9.4642,,,2.4806,166.8584,112.8201,1.9525,6.2358
566.3008,9.4456,,,2.4779,157.4016,112.4276,1.9962,6.0729
566.4532,9.4625,,,2.4582,153.6248,112.4131,2.0594,6.0298
566.6056,9.4379,,,2.5051,155.0984,111.8313,2.1396,5.9222
566.758,9.4842,,,2.5471,160.5731,110.6283,2.2212,5.7337
566.9104,9.5955,,,2.5596,166.6745,109.7841,2.2465,5.5565
567.0628,9.7256,,,2.5402,167.0583,110.3118,2.1749,5.4464
567.2152,9.5889,,,2.4752,163.6794,112.193,2.0957,5.3198
567.3676,9.3618,,,2.4693,166.3061,114.72,2.094,5.1648
567.52,9.3019,,,2.5246,172.7954,116.1948,2.1426,5.0773
567.6724,9.3164,,,2.5633,173.6695,114.9665,2.207,5.0463
567.9772,9.3768,,,2.5344,159.156,108.5858,2.4002,4.7414
568.1296,9.4019,,,2.5014,156.0734,106.4549,2.4326,4.6495
568.282,9.4333,,,2.3253,156.0521,107.7156,2.2982,4.7105
568.4344,9.3726,,,2.2016,152.8784,111.2905,2.1276,4.8542
568.5868,9.3855,,,2.1879,145.4334,113.2756,2.0994,4.9844
568.7392,9.4095,,,2.3045,138.5192,111.1256,2.3096,5.1647
568.8916,9.3937,,,2.5049,136.3118,105.1017,2.7605,5.2333
569.044,9.3271,,,2.6768,143.3326,99.0578,3.0573,5.1845
569.1964,9.278,,,2.6196,160.1269,97.0044,2.941,5.0229
569.3488,9.2787,,,2.5409,171.4842,98.857,2.8056,4.7826
569.5012,9.2986,,,2.5406,169.9456,102.2392,2.8385,4.6505
569.6536,9.2953,,,2.5902,164.2965,103.7331,2.9959,4.6028
569.806,9.2978,,,2.6461,162.6969,102.6532,3.2476,4.4755
569.9584,9.2577,,,2.6587,171.1704,101.0208,3.4413,4.3621
570.1108,9.3486,,,2.6629,184.5818,100.891,3.3701,4.2085
570.2632,9.4667,,,2.6004,193.7489,102.7949,3.1662,4.1082
570.4156,9.4504,,,2.5475,199.549,106.1011,3.0316,4.088
570.568,9.4103,,,2.53,206.5289,109.4865,2.9734,4.0618
570.7204,9.351,,,2.5275,213.7843,111.7428,2.948,3.9564
570.8728,9.3136,,,2.5431,218.1243,112.1194,2.923,3.8568
571.1776,9.3779,,,2.5806,207.2938,111.3657,2.82,3.6783
571.33,9.4527,,,2.5552,203.7028,110.7579,2.7931,3.5134
571.4824,9.6275,,,2.4855,202.7634,111.3231,2.7306,3.3714
571.6348,9.6804,,,2.3356,192.2555,114.1267,2.545,3.2589
571.7872,9.4711,,,2.2938,177.6487,117.374,2.2957,3.1535
571.9396,9.3591,,,2.3015,174.4889,118.153,2.1513,3.1141
572.092,9.4258,,,2.4171,180.93,116.079,2.124,2.8379
572.2444,9.4166,,,2.5406,181.9613,111.9865,2.1112,2.7671
572.3968,9.4623,,,2.4905,175.7975,107.4505,2.0951,2.8378
572.5492,9.5305,,,2.4021,169.8329,106.5098,2.0943,2.8423
572.7016,9.5316,,,2.3682,165.1801,108.7649,2.069,2.8429
572.854,9.8658,,,2.3473,160.8264,111.1802,1.9952,2.597
573.0064,10.274,,,2.3131,157.862,113.3916,1.9035,2.4105
573.1588,9.8457,,,2.3636,155.8562,114.9529,1.8124,2.1977
573.3112,9.361,,,2.4007,152.7465,114.754,1.7725,2.1646
573.4636,9.38,,,2.4419,150.8462,114.2539,1.8574,2.1673
573.616,9.409,,,2.5545,152.5603,113.5403,1.995,2.1939
573.7684,9.4254,,,2.5284,157.611,110.4859,2.0419,2.1569
573.9208,9.3832,,,2.4398,164.9479,107.3632,1.9648,2.0884
574.0732,9.4,,,2.396,175.7593,108.2062,1.8635,2.0429
574.378,9.5345,,,2.3398,184.2159,115.7818,1.9075,2.0024
574.5304,9.4636,,,2.4009,180.7541,117.8782,1.8784,2.0063
574.6828,9.41,,,2.3965,178.9433,115.9319,1.8297,2.0501
574.8352,9.5029,,,2.396,180.9756,113.0173,1.8762,2.101
574.9876,9.4628,,,2.5287,179.7448,110.5356,1.9838,2.2225
575.14,9.4228,,,2.5101,170.3782,108.3468,2.0664,2.269
575.2924,9.4916,,,2.4355,156.6493,107.8412,2.0628,2.1663
575.4448,9.5247,,,2.3972,148.022,109.0419,1.9844,2.0241
575.5972,9.4356,,,2.3544,139.3635,110.317,1.9265,1.9867
575.7496,9.3779,,,2.3831,127.7687,110.3308,1.9887,1.9917
575.902,9.6406,,,2.3493,125.0307,108.8052,2.1486,1.9867
576.0544,10.155,,,2.2875,134.6388,107.5408,2.2015,1.9729
576.2068,10.2117,,,2.2415,145.5688,108.3381,2.0958,1.6491
576.3592,9.7429,,,2.2093,153.8823,110.2027,2.0155,1.4481
576.5,,411.36,414.76,,,,,
576.5116,9.4555,,,2.2461,162.7728,111.628,2.0229,1.4387
576.664,9.5282,,,2.2297,165.6949,112.0678,2.0401,1.7059
576.8164,9.5944,,,2.2261,162.0659,112.7891,1.9777,1.6611
576.9688,9.6197,,,2.2182,162.8495,114.9917,1.8691,1.7521
577.1212,9.5352,,,2.1995,171.7753,117.6515,1.8344,1.9409
577.2736,9.4234,,,2.3463,184.4806,118.6373,1.931,2.1353
577.426,9.4446,,,2.476,193.7862,118.2231,2.0928,2.0989
577.5784,9.3973,,,2.5592,192.6962,117.0576,2.2446,1.9399
577.7308,9.3755,,,2.5805,186.581,114.9106,2.3722,2.0671
577.8832,9.4144,,,2.5956,187.9617,112.5851,2.4596,2.1742
578.0356,9.4793,,,2.612,192.1842,111.4912,2.4447,2.2625
578.188,9.518,,,2.535,187.7635,112.4525,2.3073,2.3568
578.3404,9.4646,,,2.503,175.6942,115.0817,2.1425,2.4169
578.4928,9.3988,,,2.5479,167.6574,116.1088,2.0639,2.3683
578.6452,9.3883,,,2.6556,164.2553,112.6379,2.187,2.3854
578.7976,9.3831,,,2.7456,166.606,107.6441,2.5171,2.4454
578.95,9.4512,,,2.771,174.9568,103.6977,2.6913,2.485
579.1024,9.5075,,,2.6273,180.0021,101.3088,2.5122,2.4239
579.2548,9.4427,,,2.4928,174.4039,102.5762,2.2363,2.5038
579.4072,9.3962,,,2.3562,165.6045,108.9864,2.0038,2.6422
579.5596,9.471,,,2.2979,161.381,116.975,1.8444,2.7448
579.712,9.5819,,,2.2222,160.414,120.9071,1.7757,2.755
579.8644,9.7723,,,2.0598,162.863,119.845,1.7988,2.7428
580.0168,9.6026,,,1.9986,167.4099,117.4388,1.8463,2.7328
580.1692,9.3516,,,2.0583,171.5606,116.3181,1.9304,2.8008
580.3216,9.3528,,,2.1032,176.6874,115.4541,2.1125,2.8384
580.474,9.3679,,,2.3076,184.6222,114.2667,2.3868,2.8171
580.6264,9.3498,,,2.5572,193.7898,112.8808,2.5992,2.8466
580.7788,9.2408,,,2.6687,201.6936,111.2898,2.623,2.8472
580.9312,9.2779,,,2.6465,207.8678,108.9456,2.5731,2.9304
581.0836,9.3713,,,2.6534,208.5671,107.5044,2.5535,2.975
581.236,9.3831,,,2.6459,202.3635,107.2852,2.556,3.026
581.3884,9.2812,,,2.6092,195.5979,107.1049,2.5408,3.0834
581.5408,9.2931,,,2.5764,194.4347,106.8324,2.5382,3.1589
581.6932,9.3701,,,2.5366,197.8105,106.9684,2.6147,3.1351
581.8456,9.3293,,,2.4997,198.8374,107.9133,2.7499,3.1116
581.998,9.31,,,2.5115,191.3247,108.849,2.8863,3.0631
582.1504,9.293,,,2.5847,170.1922,108.0929,3.077,3.0738
582.3028,9.3448,,,2.6656,146.0427,105.392,3.466,3.2311
582.4552,9.369,,,2.7109,137.5762,102.7024,3.8759,3.4682
582.6076,9.3919,,,2.7309,145.1846,101.2661,3.7918,3.6435
582.76,9.4306,,,2.6127,154.9754,102.525,3.3265,3.768
582.9124,9.3834,,,2.5442,164.9634,106.7756,2.9535,3.8433
583.0648,9.3381,,,2.5219,178.1214,110.7317,2.8114,3.94
583.2172,9.374,,,2.5365,184.8407,112.2403,2.7804,4.0876
583.3696,9.405,,,2.5235,181.0782,111.8257,2.7161,4.0897
583.522,9.3668,,,2.4812,179.8093,111.2641,2.6301,4.1396
583.6744,9.3359,,,2.4761,187.9716,111.5164,2.6374,4.2727
583.8268,9.395,,,2.5219,196.2749,112.2335,2.733,4.4201
583.9792,9.3838,,,2.583,197.7235,111.5719,2.8358,4.405
584.1316,9.3525,,,2.5491,195.4796,110.1834,2.8948,4.3165
584.284,9.4143,,,2.5094,192.5407,109.6045,2.8867,4.2352
584.4364,9.4677,,,2.3663,187.0965,112.071,2.7458,4.2338
584.5888,9.5008,,,2.0951,174.6658,117.9382,2.4718,4.061
584.7412,9.5351,,,1.9995,160.9795,123.5774,2.26,3.8827
584.8936,9.5831,,,2.0023,155.6452,126.4185,2.2811,3.7613
585.046,9.6215,,,2.0297,162.3217,125.6016,2.5795,3.7519
585.1984,9.5524,,,2.3321,175.4567,120.3077,3.0413,3.6684
585.3508,9.5238,,,2.5166,188.3199,112.4639,3.3179,3.5938
585.5032,9.5109,,,2.5056,196.8828,106.9948,3.2707,3.5812
585.6556,9.4474,,,2.4636,197.054,106.2639,3.095,3.6837
585.808,9.4203,,,2.4681,193.127,107.5128,2.9487,3.536
585.9604,9.4382,,,2.5544,192.0018,107.5424,2.8515,3.5024
586.1128,9.4717,,,2.5945,192.1632,106.6151,2.8017,3.4481
586.2652,9.4952,,,2.5677,192.8957,105.9211,2.8601,3.5613
586.4176,9.4702,,,2.5404,195.644,106.1705,3.0245,3.6398
586.57,9.4936,,,2.5231,190.4864,107.8362,3.2572,3.739
586.7224,9.627,,,2.4559,171.7523,110.9325,3.482,3.8646
586.8748,9.5385,,,2.4215,158.1661,115.4586,3.5192,3.9164
587.0272,9.3532,,,2.4095,162.7115,119.0126,3.3801,4.167
587.1796,9.3452,,,2.442,174.3794,118.5548,3.3001,4.8223
587.332,9.3379,,,2.5699,172.6001,113.5785,3.383,5.77
587.4844,9.3214,,,2.6781,155.4265,104.7738,3.5937,6.6199
587.6368,9.3336,,,2.6553,147.166,97.5704,3.751,6.962
587.7892,9.3268,,,2.652,160.3954,95.6736,3.5767,6.9753
587.9416,9.3025,,,2.5876,176.9076,97.1491,3.2346,6.9689
588.094,9.2843,,,2.5534,184.5314,100.1031,3.0016,6.9605
588.2464,9.3267,,,2.5826,191.6725,103.5804,2.9189,6.9928
588.3988,9.276,,,2.5745,198.6705,105.6731,2.9407,7.1729
588.5512,9.2244,,,2.5608,198.6883,106.1494,3.0008,7.3262
588.7036,9.259,,,2.5513,193.4361,105.9355,3.0413,7.5205
588.856,9.3085,,,2.5613,186.0891,105.6684,3.0409,7.7031
589.0084,9.3155,,,2.557,179.7052,105.0894,3.0175,7.9233
589.1608,9.2774,,,2.5524,174.8303,104.1004,2.9852,8.0658
589.3132,9.3227,,,2.587,166.3042,103.6177,2.9776,8.247
589.4656,9.3781,,,2.667,151.7539,103.0223,3.0844,8.5053
589.618,9.3292,,,2.7045,143.1708,101.6155,3.315,8.8694
589.7704,9.32,,,2.6953,149.8819,100.4015,3.4496,9.2072
589.9228,9.3808,,,2.6407,160.3779,99.9841,3.3124,9.5548
590.0752,9.4114,,,2.5654,158.6603,100.7153,3.0469,9.8471
590.2276,9.4124,,,2.5125,151.748,102.6635,2.8024,10.1644
590.38,9.3316,,,2.4954,150.9346,104.9896,2.6008,10.444
590.5324,9.3225,,,2.4837,154.6079,106.6923,2.5069,10.6462
590.6848,9.3264,,,2.4818,160.3148,107.7045,2.5834,10.6041
590.8372,9.3357,,,2.49,164.8031,108.0772,2.742,10.3997
590.9896,9.3289,,,2.5117,165.3602,106.6084,2.885,10.1586
591.142,9.2997,,,2.5243,165.2637,104.0982,2.959,9.8765
591.2944,9.2863,,,2.5323,163.1715,102.1504,2.9569,9.7804
591.4468,9.3217,,,2.5768,154.0216,100.6432,2.954,9.7571
591.5,,422.88,426.29,,,,,
591.5992,9.3197,,,2.578,147.7609,99.3912,2.9787,9.7319
591.7516,9.3285,,,2.5724,155.6873,99.5044,2.8859,9.5943
591.904,9.4231,,,2.5284,167.5943,101.2144,2.6635,9.5021
592.0564,9.4354,,,2.4879,174.1368,104.1733,2.4722,9.4604
592.2088,9.4599,,,2.5423,176.5856,107.2566,2.3486,9.3349
592.3612,9.443,,,2.5515,170.1768,108.5918,2.279,9.2345
592.5136,9.4578,,,2.534,153.8096,108.4042,2.2291,9.3014
592.666,9.5717,,,2.4832,140.5093,108.1338,2.1686,9.4467
592.8184,9.7196,,,2.4172,135.5232,109.0397,2.092,9.4715
592.9708,9.5997,,,2.3863,136.0094,110.9249,2.0122,9.5397
593.1232,9.4187,,,2.4171,139.0796,112.4308,1.9713,9.5932
593.2756,9.4413,,,2.4409,150.8545,112.8813,2.0263,9.6432
593.428,9.4403,,,2.4955,166.8596,112.8247,2.1421,9.6372
593.5804,9.3951,,,2.5277,179.1447,112.3584,2.2645,9.5098
593.7328,9.3285,,,2.543,185.2334,112.2319,2.3675,9.3147
593.8852,9.363,,,2.537,188.279,112.6119,2.4606,9.0329
594.0376,9.4016,,,2.5508,189.5848,112.5583,2.5458,8.7098
594.19,9.3793,,,2.6031,187.5378,111.9836,2.6201,8.4947
594.3424,9.3883,,,2.6159,183.371,111.3706,2.6881,8.353
594.4948,9.4132,,,2.5868,179.4517,110.7593,2.7266,8.2781
594.6472,9.4361,,,2.5676,180.9673,110.3087,2.6923,8.2074
594.7996,9.4475,,,2.5577,191.655,109.7986,2.6077,8.117
594.952,9.394,,,2.6134,207.0705,108.4124,2.5525,8.0539
595.1044,9.4338,,,2.6158,214.8081,106.2591,2.5406,8.0627
595.2568,9.538,,,2.6219,211.1814,105.2405,2.5417,8.1352
595.4092,9.5873,,,2.6211,204.4223,106.4166,2.535,8.1533
595.5616,9.6285,,,2.6509,200.8073,108.7325,2.5214,8.2584
595.714,9.6446,,,2.6466,196.3388,111.0491,2.5075,8.3667
595.8664,9.6725,,,2.5413,190.2341,113.4773,2.4858,8.4354
596.0188,9.6009,,,2.449,187.3957,116.3415,2.4467,8.3917
